Column1,BrMin,BrFactor_ADAPT,PoyntingFluxPerBSi,LperpTimesSqrtBSi,StocasticExponent,nChromoSiAWSoM,rMinWaveReflection,realization,pfss,UseSurfaceWaveRefl,rmse_Ur,rmse_Np,rmse_B,rmse_T,shift,Tmin,Tmax
0,8.070142604,1.750417022,445660.8152,246107.6357,0.152450354,4.561218e17,1.170932813,0.545454545,1,1,104.79267898684122,7.660478390017564,3.353732846538329,67747.69018130787,-37,0.2,0.8
1,3.768027266,0.852264308,916743.4929,122003.9471,0.241128422,4.180582e18,1.15237533,0.272727273,1,2,153.91118987593484,4.974515295887441,3.489731757301729,54813.38908663076,5,0.2,0.8
2,6.963600724,1.108667837,849671.1848,30519.25922,0.164363441,2.396476e18,1.196836308,0.818181818,1,1,111.07032871812511,7.588369416817227,2.957637639303464,60802.502351212104,-15,0.2,0.8
3,9.786002587,0.663890855,627477.0748,281445.0651,0.127047291,1.57853e18,1.152832013,0.727272727,1,1,128.04386025586032,5.935240608983378,4.093364407102263,70554.81316340413,5,0.2,0.8
4,1.590428385,1.42413834,307670.4156,225304.8284,0.294030511,4.567323e18,1.102447891,0.363636364,1,2,97.0377445010804,5.388881018308052,3.7863410857561908,68849.85761358238,-18,0.2,0.8
5,4.732412752,2.306532964,488423.4508,48086.69027,0.1115764,4.88123e18,1.161236658,0.818181818,1,2,111.79860571079514,11.67359841937513,2.878105188825106,67272.6990474076,-33,0.2,0.8
6,6.682866209,2.085988809,571741.7916,104238.7635,0.308563829,1.864312e18,1.15040052,0.181818182,1,1,118.34030033135998,20.63891813102356,3.3213766821534016,80951.8986418986,-39,0.2,0.8
7,0.233543406,0.787219736,891238.3391,263872.8247,0.219109452,2.621659e18,1.175959154,0.090909091,1,2,197.34612962462356,5.880196400289725,3.6620565434453547,68327.9215878572,10,0.2,0.8
8,3.016910783,1.21947951,681613.284,84484.46251,0.136983274,3.75364e18,1.072842201,0.272727273,1,1,106.277606603405,10.319930504629658,3.4989475806917825,84508.54044829702,-38,0.2,0.8
9,6.212331965,1.003022277,351995.2234,136447.176,0.330024691,7.424349e17,1.169549707,0.090909091,1,1,88.04001277890104,5.77708975967861,4.096960359886597,75346.63494562387,-20,0.2,0.8
10,7.570067651,0.940333215,747942.7254,97154.99414,0.298698765,3.318256e18,1.093462246,0.181818182,1,2,77.19588124645625,4.785951447384053,3.5068725654447412,66335.69415597882,-3,0.2,0.8
11,4.341646542,1.662345906,614262.3482,203434.5751,0.207376769,2.593722e18,1.119538505,0.0,1,1,104.55216577979083,11.493727889459027,3.32813155326341,73820.92093489823,-36,0.2,0.8
12,7.386461371,2.458586686,344322.9375,286505.9793,0.250615024,4.376802e18,1.185785377,0.909090909,1,2,138.99420357057002,6.931648896232923,2.8383931929575263,74359.29813846978,-16,0.2,0.8
13,0.78028792,1.156660695,1.018478755e6,140651.3887,0.101746698,3.341508e17,1.123453753,0.272727273,1,1,102.69632478139357,11.8210623232059,3.1650075622306506,68950.5806879246,-22,0.2,0.8
14,3.563326197,0.581093181,408669.8372,172381.7852,0.184033553,1.31615e18,1.155343821,0.272727273,1,2,178.8344475823835,6.906007764123234,4.499185792834907,72103.16720406208,9,0.2,0.8
15,5.353106672,1.372983367,526471.5154,251197.9117,0.230825975,3.104943e18,1.083836488,0.272727273,1,2,104.22447622747194,5.503352339375227,3.4295985961225166,75719.49098348647,-27,0.2,0.8
16,4.627243008,1.496451425,792191.7578,268807.2306,0.317827114,1.743074e18,1.195108103,0.545454545,1,1,88.75083688666395,15.294600374137781,3.247822991150173,84262.2903474121,-34,0.2,0.8
17,6.417175788,0.736070022,1.072642948e6,221067.4031,0.154813188,4.758966e18,1.102084033,0.181818182,1,2,208.26225758401836,5.76705537222869,3.6552675623036146,99341.55951907676,8,0.2,0.8
18,0.41652814,2.137136572,390548.7908,79522.16752,0.24535876,1.001694e18,1.159170086,0.454545455,1,1,94.15442183320157,4.996627964531088,3.6017405978716006,74798.98436440938,-41,0.2,0.8
19,9.23930577,1.307543416,450208.5302,126236.9991,0.191910071,4.091039e18,1.109828719,0.272727273,1,1,96.1043582315495,4.798222836976732,3.617786294170968,72480.99940988905,-29,0.2,0.8
20,2.449372543,1.051005982,583394.1195,43160.95199,0.265144296,2.279834e18,1.135841462,0.363636364,1,2,97.831583346455,5.12496123887158,3.600860656541076,76252.08085498435,-21,0.2,0.8
21,7.886477001,1.188782192,596044.7455,211937.2769,0.339821399,1.235433e18,1.110978385,0.454545455,1,1,78.01827764600799,5.217243485921255,3.5845255273110133,84215.34549871688,-32,0.2,0.8
22,1.087390904,0.89869488,462564.6615,295539.5171,0.143014446,3.018366e18,1.100655012,0.454545455,1,2,176.956101522816,6.219113345948765,4.060772894491366,87737.92584551006,-16,0.2,0.8
23,9.920830529,2.271748728,377900.3605,179824.1669,0.299588593,2.357749e18,1.135981781,0.636363636,1,2,112.88018693999821,9.19734000807989,2.758080220594934,73061.72021219703,-22,0.2,0.8
24,5.044858684,0.550009916,779931.6622,100230.7196,0.257210905,4.175052e17,1.177377326,0.545454545,1,1,150.91338767840267,5.907715740092252,3.9826096438488077,60816.6807678814,-1,0.2,0.8
25,4.935757723,0.69865034,538828.4126,149443.6491,0.284117733,3.860614e18,1.076321852,0.363636364,1,2,161.28975602290802,6.449259850112647,4.2491435909615145,82320.0466779475,5,0.2,0.8
26,6.734691106,1.52435414,421318.1773,70101.39383,0.120898274,2.04355e18,1.125089797,0.272727273,1,1,97.37614984149025,4.902619480273132,3.2413756890128735,70558.60037373309,-33,0.2,0.8
27,8.932087456,1.024141434,1.006220945e6,241018.099,0.173317878,1.980237e18,1.145543468,0.454545455,1,2,126.36029867322763,7.983659980157419,3.2553560306366514,62719.9520280359,-11,0.2,0.8
28,2.901465974,1.781089588,331966.7041,118390.902,0.324354288,2.732932e18,1.167012694,0.0,1,1,86.78836682050876,4.439917565136249,3.339726506402326,76351.41741962293,-33,0.2,0.8
29,2.133154818,1.341782468,735195.1085,198050.2632,0.246346564,4.992613e18,1.105535361,0.0,1,1,86.37906603136142,9.075600562830019,3.160927597066336,74583.73750865927,-25,0.2,0.8
30,4.076198598,1.135526209,364735.979,236813.9022,0.275035316,1.498124e18,1.186329001,0.363636364,1,2,96.75750791443382,5.418071480172876,3.8638794981696574,71464.72856442074,-26,0.2,0.8
31,7.281993353,0.818014945,693867.2842,185379.7153,0.198066627,4.481058e18,1.107566518,0.272727273,1,1,101.4231679900996,4.713973421230298,3.813223162842802,61678.63325787021,3,0.2,0.8
32,3.604155229,2.221656811,559000.3647,273211.716,0.236521725,2.204238e17,1.06563358,0.363636364,1,2,118.49909459987065,13.623197498632697,3.0472189082130043,74945.29193118613,-34,0.2,0.8
33,5.564987028,1.899794953,476171.831,217588.089,0.163462483,3.209363e18,1.188569905,0.090909091,1,1,112.15484096326642,8.417071518288047,2.8115836727858743,68184.2157357109,-27,0.2,0.8
34,1.273333349,0.63596134,961240.761,74301.72422,0.312616511,2.480105e18,1.187025169,0.363636364,1,2,219.08026360833074,5.697659345064661,3.831734578685287,121498.54727804351,1,0.2,0.8
35,8.746327104,0.748751527,319922.136,57256.79543,0.221051483,3.522941e18,1.170625626,1.0,1,2,225.07990984464203,6.919892633318341,4.319452583534559,124038.9856136042,-11,0.2,0.8
36,0.54037929,1.610316778,640218.6023,112868.5698,0.177995299,5.058764e17,1.114252932,0.636363636,1,1,101.43207709102789,11.944719449666229,3.4173001592232524,81246.8280812102,-45,0.2,0.8
37,9.217850333,1.834354842,500663.843,92594.24753,0.259568531,4.795239e18,1.138102027,0.727272727,1,2,107.09244620494351,10.772827014569753,3.227317121321543,76008.34301790687,-38,0.2,0.8
38,2.698404007,0.97087398,837320.3754,199295.5683,0.11060499,1.042618e18,1.12246801,0.0,1,1,97.40656631053245,5.412575529232784,3.280343087647427,60802.7447129011,0,0.2,0.8
39,5.904351075,1.261095215,904101.2406,291306.4814,0.303793353,2.854995e18,1.160144115,0.363636364,1,2,101.91431728465943,12.07656395604829,2.9603139103059437,71800.05832522828,-15,0.2,0.8
40,2.257171555,2.691569515,432920.1482,144023.8076,0.212595868,1.784181e18,1.126417023,0.454545455,1,1,107.62522608954667,9.193511836159978,2.9482261045394416,73556.72415366575,-30,0.2,0.8
41,8.007088313,0.600414681,946344.945,156293.7567,0.206577629,2.028524e18,1.19178172,0.090909091,1,1,148.3204807389003,6.142157406047545,3.7823944764723176,113477.82283122702,4,0.2,0.8
42,3.83134434,2.002839311,415865.8618,279316.557,0.295782926,3.657155e18,1.081198624,0.0,1,2,110.11300489271372,5.1579775504592,2.9439103387845686,74093.76779686581,-30,0.2,0.8
43,6.881043196,2.25466566,548987.3642,227383.6401,0.102795092,6.693827e17,1.19908468,0.545454545,1,1,136.55516162537668,18.338350931695423,3.4345048874236186,74415.4518040803,-28,0.2,0.8
44,1.202661323,1.361028843,813795.6472,64785.94282,0.253282071,3.817321e18,1.175563174,0.090909091,1,2,107.33223660102239,14.265562679569168,3.5233495688154726,76352.40027494571,4,0.2,0.8
45,9.722703991,1.678634673,726598.7046,119846.5399,0.184862219,9.060601e17,1.164544246,0.090909091,1,1,129.46103582836832,28.89754780029635,3.818221756188417,84633.40874254348,-6,0.2,0.8
46,3.360737755,0.91565448,610227.944,248243.1755,0.336242866,4.930625e18,1.141738242,0.090909091,1,2,103.56926995426242,4.7235532747889515,3.6269037867522984,65076.807667254645,5,0.2,0.8
47,5.16516549,1.171831407,331194.295,192063.2046,0.139202769,1.946515e18,1.165667625,0.909090909,1,1,138.82631550397124,5.937396323397402,3.616943256895077,72149.64761618071,-27,0.2,0.8
48,8.346435204,2.594225484,474274.7137,82352.7925,0.320776143,1.632261e18,1.129743935,0.727272727,1,2,114.6681651682981,18.565067066081564,2.8719018810873393,77092.31689117102,-28,0.2,0.8
49,6.619859582,1.07497457,871057.7564,297081.1646,0.242658985,1.192501e18,1.112557561,0.636363636,1,1,90.61680412592688,7.209076681231383,3.209357181907073,75561.5442451819,-13,0.2,0.8
50,0.296889108,1.79775195,592116.0648,138529.1504,0.153732065,4.644495e18,1.196655639,0.090909091,1,2,109.82165827094938,9.772504598999092,3.3047944163154592,79565.90633913646,-25,0.2,0.8
51,8.816951427,1.507568053,654918.7213,50227.29303,0.280312621,3.557319e17,1.166439347,0.0,1,1,119.60948558356067,16.71734254316498,3.6889330433068315,85643.28810552947,-7,0.2,0.8
52,2.012370969,0.715445113,384915.2237,102147.3433,0.117327852,3.371629e18,1.198770698,0.454545455,1,2,178.7386417892235,6.650278531196903,4.320504809966497,81628.07785806549,-1,0.2,0.8
53,4.268545944,0.652628333,715139.9786,62865.13751,0.149532684,5.661978e17,1.168356401,0.090909091,1,1,145.68006184330977,5.681775679226114,3.8957302105800595,82363.53160750604,8,0.2,0.8
54,0.687644747,2.170811251,317600.8614,253271.823,0.167032319,2.206983e18,1.065191852,0.545454545,1,2,107.50236222899933,4.602553126502548,3.4529272675644247,69094.8560082992,-20,0.2,0.8
55,9.676204277,0.868720301,429016.5015,205583.7539,0.27861379,2.868244e18,1.191368239,0.0,1,2,150.63643814082226,6.083425280428235,4.121510964955062,71442.54041425147,-4,0.2,0.8
56,1.4659852,1.084812939,512398.9291,284439.4537,0.201878245,1.084135e18,1.137170542,0.363636364,1,1,108.45765733830315,5.689959411410842,3.775052827845312,90112.88610783016,-34,0.2,0.8
57,8.553540825,1.244008539,768938.1966,235572.6258,0.11452726,4.541018e18,1.116679216,0.181818182,1,1,96.43306163160243,8.755857455026351,3.4916055141160696,78910.62981078174,-26,0.2,0.8
58,6.489968286,1.884763208,373326.9827,45231.86229,0.216407845,3.181877e18,1.17077247,0.454545455,1,2,95.39058132786137,5.976699363590323,3.118603953065073,72595.33137827263,-36,0.2,0.8
59,0.343475244,0.9879696,1.089671064e6,187859.0141,0.307480876,1.529808e18,1.137163852,0.363636364,1,1,96.97632895144538,10.676627644122727,3.245034455424635,74831.45042743343,-9,0.2,0.8
60,2.501804465,1.559768464,486305.5579,160494.0888,0.224856535,2.493131e18,1.167564435,0.727272727,1,2,93.52930758165114,5.306373718838445,3.396078385241054,70579.48636672198,-29,0.2,0.8
61,5.711870494,0.799292313,553522.8245,77460.8659,0.181565662,4.309028e18,1.174392643,0.0,1,2,164.54367929188908,5.75080080990757,3.94815225910768,83754.74737820977,11,0.2,0.8
62,3.961442355,1.474975628,566269.6725,177679.3966,0.123351457,2.655105e18,1.172221465,0.0,1,1,104.1605184494713,8.116163455970044,3.537978286163964,78394.53963372736,-33,0.2,0.8
63,7.162355513,0.613045782,498565.6505,261240.9047,0.290101761,8.674797e17,1.105099006,0.181818182,1,1,90.60525740187772,6.4999365307421,4.341938755957667,73600.93235887277,1,0.2,0.8
64,9.984451679,1.125466698,1.077020441e6,86253.20474,0.237549749,7.854897e17,1.179847963,0.090909091,1,2,120.29393049823743,17.20342423367761,3.2082674656259282,69077.77279561001,-14,0.2,0.8
65,3.181802079,2.557282469,360579.465,214089.5617,0.148527614,3.928704e18,1.094076017,1.0,1,1,122.43554109080665,5.355798264706905,2.8780445942417145,68699.31195687332,-22,0.2,0.8
66,5.127984262,1.699703201,680811.8444,293469.8856,0.311807987,2.144448e18,1.195492626,0.636363636,1,2,100.53430055764531,14.506393354289946,2.970105118713731,74737.52163311884,-38,0.2,0.8
67,1.783538968,0.835474134,756582.0683,133440.4141,0.160551909,3.768427e18,1.168051647,0.909090909,1,1,99.74197737759417,5.386114722629638,3.5929160291181423,63806.61705832434,-5,0.2,0.8
68,8.236026093,0.952605767,524656.7419,116242.9859,0.13306086,2.430284e18,1.162277427,0.0,1,2,136.70127553891714,5.409613073274718,3.88217635602558,73695.11424126502,-7,0.2,0.8
69,0.034959924,1.269888364,441764.1213,36859.06522,0.326337196,4.242666e18,1.141713308,0.090909091,1,1,93.0640574456432,5.019632469808465,3.8104000284693584,79881.52984042256,-21,0.2,0.8
70,9.0152607,2.035440008,305340.8589,151601.0451,0.107881182,1.153884e18,1.142561718,1.0,1,2,110.52189016856131,4.644022151502061,2.9373521606392083,70950.97035720594,-18,0.2,0.8
71,2.818022796,0.770264799,1.032649857e6,275309.2572,0.258507321,4.610602e18,1.153317178,0.272727273,1,1,133.6839716449496,6.667158855186794,3.4913269865340646,68808.97005943564,2,0.2,0.8
72,6.019088221,1.596203441,702491.6355,232316.1067,0.215539175,1.593534e18,1.142096521,0.636363636,1,2,101.29301707091544,16.81963871013468,3.208710767890528,77105.11419463609,-41,0.2,0.8
73,7.688696289,1.390074899,397559.7588,271071.83,0.187729328,4.717797e18,1.117041775,0.0,1,2,107.28974627413326,4.723931692344249,3.575972195380776,75565.46844350055,-24,0.2,0.8
74,0.894489405,0.564010592,667268.7618,219678.2786,0.234754666,1.730171e18,1.136606442,0.545454545,1,1,134.32094578963486,6.099405216357162,4.144509283009458,68215.38658070225,0,0.2,0.8
75,3.677833378,1.207197329,858316.9978,128884.6804,0.302277384,2.24809e18,1.118830054,0.272727273,1,1,85.6353557814221,12.501575754320994,3.2553005163745685,78812.31710514975,-28,0.2,0.8
76,5.472039816,0.889789053,975291.6496,41092.11093,0.105558175,4.031028e18,1.163407117,0.090909091,1,2,148.28777986705126,7.770496072226628,3.589595140447576,73208.16711126383,-21,0.2,0.8
77,1.36655288,1.645394578,461923.8187,183296.4286,0.254302161,6.071222e17,1.18250397,0.909090909,1,1,98.39360492830431,5.939712878294439,3.4579333826961767,76630.81879853866,-41,0.2,0.8
78,4.5084431,1.034351699,343545.1014,90457.41159,0.195832425,2.926109e17,1.194556829,0.363636364,1,2,113.66895992721486,5.772481676805196,4.053728672503176,79865.90602052296,-23,0.2,0.8
79,6.302497224,1.324206256,622870.1932,146110.948,0.268831731,3.304992e18,1.110097811,0.272727273,1,2,97.82157998043124,9.079049208034599,3.3775411312333015,77336.15243913353,-33,0.2,0.8
80,9.124931712,0.68536084,801543.9298,165004.4893,0.321632311,3.072984e18,1.196312236,0.818181818,1,1,139.6889354094701,5.3617371961869065,3.696049802952007,71732.66389185826,0,0.2,0.8
81,2.791671241,2.120350006,536637.2231,59384.05689,0.1722585,1.416192e18,1.160117377,0.181818182,1,1,115.61630951654753,14.95905775262522,3.301992788367297,81091.38477472927,-37,0.2,0.8
82,5.830991718,2.406117658,403221.2261,110790.491,0.24928804,4.431942e18,1.161122007,0.363636364,1,2,111.98089648960298,10.417670347018973,2.8744155693195332,72186.78525242646,-25,0.2,0.8
83,3.818628264,2.39877161,505034.8423,264953.477,0.141884301,1.704744e18,1.09828003,0.454545455,1,1,117.7806627077158,10.996931737935316,3.0493030504734073,67225.41546830675,-27,0.2,0.8
84,7.029305086,2.110795434,434799.3873,175023.5746,0.338607507,4.72181e18,1.191543638,0.545454545,1,2,112.79345714524023,8.943331777647861,2.8367217262668323,75230.86595138242,-31,0.2,0.8
85,1.137252352,0.678089738,902806.6993,49370.23428,0.189973564,9.650214e17,1.189229404,0.818181818,1,1,175.48734776855702,5.398190257844937,3.7340644607190643,86761.80758712694,1,0.2,0.8
86,3.353913063,1.329648294,324341.6296,296092.7777,0.107056712,5.830312e17,1.118500387,0.0,1,2,145.07345765999486,5.684973390626294,3.5911528872163516,85461.92593974754,-16,0.2,0.8
87,5.309862795,1.045759041,642048.6795,210409.9212,0.300302828,3.594092e18,1.096110331,0.727272727,1,2,83.082389300791,4.483772702936958,3.5196408606577045,68097.31058943944,-4,0.2,0.8
88,8.378892296,1.640223454,560294.8584,33187.6554,0.121585908,3.279855e18,1.186988456,0.454545455,1,1,123.5165046533015,15.292866023044514,3.694665380050682,83557.62049075763,-26,0.2,0.8
89,4.709730584,0.878134245,876714.4248,191206.147,0.271084167,2.555951e18,1.198293578,1.0,1,2,131.34944035110414,5.469327370535092,3.509971158882686,59198.0744182563,-6,0.2,0.8
90,6.665527443,1.201969799,956869.6186,248968.6561,0.194056122,4.340205e18,1.160546628,0.0,1,1,92.88304078131878,10.856579462091954,2.88204408280892,66377.09792933236,-7,0.2,0.8
91,0.16806331,2.463816053,481126.9082,118857.6454,0.284836062,2.969197e17,1.176861092,0.090909091,1,2,114.88227827110978,10.58652734051149,3.531815722480656,83950.33321394693,-29,0.2,0.8
92,8.84309764,0.571627555,365981.9784,65379.07912,0.156417133,4.408142e18,1.148776936,0.454545455,1,1,122.9972809765309,6.7251013986597385,4.378488088814214,60896.151358694515,6,0.2,0.8
93,1.887300035,1.399307059,698871.5233,155305.3687,0.323137217,1.4192e18,1.111794511,0.818181818,1,1,87.9513948728813,10.27295341039198,3.2106623112913883,82597.65183233582,-37,0.2,0.8
94,7.519048229,2.347626932,336140.6267,222293.7959,0.199222127,8.423632e17,1.110537687,0.181818182,1,2,113.30026779771384,6.68299432551063,2.8851822915862084,72080.25042724606,-23,0.2,0.8
95,7.368172652,0.760874907,734097.0717,159505.4436,0.124857287,1.902713e18,1.199387704,0.545454545,1,2,200.27606798694202,5.6705738731244075,3.835677708696036,85111.45679320702,1,0.2,0.8
96,0.715078276,2.028003936,603687.4592,267399.5641,0.276223279,2.65943e18,1.13077279,0.363636364,1,1,104.35032684998029,11.20408586834999,3.2787760476700076,75512.40454706889,-39,0.2,0.8
97,9.546071801,1.281667683,543051.4971,187001.6988,0.162803434,2.120632e18,1.083057899,0.454545455,1,2,92.4085520767417,5.472844343317717,3.506136837999702,75899.13520181798,-31,0.2,0.8
98,1.497135903,0.957694109,423345.522,236297.8486,0.235774352,3.931692e18,1.100045269,0.909090909,1,1,127.24270571124168,5.832592831232864,3.8935592701020925,79490.5279964216,-30,0.2,0.8
99,8.48337532,0.830138294,1.057820401e6,283450.8096,0.327834812,4.932776e17,1.194863512,0.818181818,1,1,129.33952914779104,6.980197250430913,3.362506958119998,81567.58138030821,1,0.2,0.8
