count,year,mo,dy,hr,mn,sc,Rho,V_tot,Temperature,B_tot
481.0,2018.0,9.0,15.0,23.0,0.0,0.0,2.5999999046,471.0,80485.0,1.7000000477
482.0,2018.0,9.0,16.0,0.0,0.0,0.0,2.2000000477,464.0,64742.0,2.7000000477
483.0,2018.0,9.0,16.0,1.0,0.0,0.0,2.4000000954,459.0,48729.0,3.0
484.0,2018.0,9.0,16.0,2.0,0.0,0.0,3.0,468.0,62502.0,3.2000000477
485.0,2018.0,9.0,16.0,3.0,0.0,0.0,3.2000000477,464.0,74391.0,2.4000000954
486.0,2018.0,9.0,16.0,4.0,0.0,0.0,3.0,443.0,55971.0,3.4000000954
487.0,2018.0,9.0,16.0,5.0,0.0,0.0,3.2000000477,442.0,56559.0,3.7000000477
488.0,2018.0,9.0,16.0,6.0,0.0,0.0,4.0,440.0,54683.0,3.2999999523
489.0,2018.0,9.0,16.0,7.0,0.0,0.0,4.6999998093,442.0,45024.0,2.5
490.0,2018.0,9.0,16.0,8.0,0.0,0.0,5.1999998093,434.0,45396.0,2.2000000477
491.0,2018.0,9.0,16.0,9.0,0.0,0.0,4.9000000954,421.0,45124.0,3.0
492.0,2018.0,9.0,16.0,10.0,0.0,0.0,4.5,420.0,36795.0,3.2999999523
493.0,2018.0,9.0,16.0,11.0,0.0,0.0,5.0999999046,421.0,45341.0,2.4000000954
494.0,2018.0,9.0,16.0,12.0,0.0,0.0,4.9000000954,421.0,45847.0,2.2000000477
495.0,2018.0,9.0,16.0,13.0,0.0,0.0,4.9000000954,416.0,43311.0,2.4000000954
496.0,2018.0,9.0,16.0,14.0,0.0,0.0,5.1999998093,413.0,43083.0,2.5
497.0,2018.0,9.0,16.0,15.0,0.0,0.0,4.6999998093,400.0,42466.0,3.0999999046
498.0,2018.0,9.0,16.0,16.0,0.0,0.0,5.1999998093,396.0,44156.0,3.0
499.0,2018.0,9.0,16.0,17.0,0.0,0.0,5.5,391.0,43747.0,2.7999999523
500.0,2018.0,9.0,16.0,18.0,0.0,0.0,5.4000000954,388.0,43162.0,3.0
501.0,2018.0,9.0,16.0,19.0,0.0,0.0,4.8000001907,384.0,40985.0,3.2999999523
502.0,2018.0,9.0,16.0,20.0,0.0,0.0,4.3000001907,375.0,48475.0,3.7999999523
503.0,2018.0,9.0,16.0,21.0,0.0,0.0,5.3000001907,383.0,47922.0,3.9000000954
504.0,2018.0,9.0,16.0,22.0,0.0,0.0,7.0,381.0,47075.0,3.7000000477
505.0,2018.0,9.0,16.0,23.0,0.0,0.0,7.6999998093,381.0,44118.0,3.7000000477
506.0,2018.0,9.0,17.0,0.0,0.0,0.0,8.6999998093,381.0,44595.0,3.7999999523
507.0,2018.0,9.0,17.0,1.0,0.0,0.0,12.5,391.0,35598.0,5.3000001907
508.0,2018.0,9.0,17.0,2.0,0.0,0.0,21.899999619,407.0,35099.0,6.6999998093
509.0,2018.0,9.0,17.0,3.0,0.0,0.0,8.6000003815,416.0,67592.0,10.800000191
510.0,2018.0,9.0,17.0,4.0,0.0,0.0,7.6999998093,425.0,110725.0,9.3999996185
511.0,2018.0,9.0,17.0,5.0,0.0,0.0,8.0,446.0,149973.0,6.0
512.0,2018.0,9.0,17.0,6.0,0.0,0.0,7.3000001907,496.0,134697.0,6.6999998093
513.0,2018.0,9.0,17.0,7.0,0.0,0.0,4.9000000954,528.0,131573.0,6.5999999046
514.0,2018.0,9.0,17.0,8.0,0.0,0.0,6.4000000954,561.0,241587.0,6.9000000954
515.0,2018.0,9.0,17.0,9.0,0.0,0.0,7.5999999046,545.0,276217.0,6.4000000954
516.0,2018.0,9.0,17.0,10.0,0.0,0.0,8.0,531.0,276870.0,6.9000000954
517.0,2018.0,9.0,17.0,11.0,0.0,0.0,7.9000000954,510.0,248908.0,9.3999996185
518.0,2018.0,9.0,17.0,12.0,0.0,0.0,8.3999996185,512.0,245911.0,9.8000001907
519.0,2018.0,9.0,17.0,13.0,0.0,0.0,7.8000001907,528.0,268464.0,8.1999998093
520.0,2018.0,9.0,17.0,14.0,0.0,0.0,8.1000003815,529.0,270204.0,8.5
521.0,2018.0,9.0,17.0,15.0,0.0,0.0,8.1000003815,514.0,253315.0,8.6000003815
522.0,2018.0,9.0,17.0,16.0,0.0,0.0,8.3000001907,499.0,255348.0,8.3000001907
523.0,2018.0,9.0,17.0,17.0,0.0,0.0,7.9000000954,523.0,252140.0,8.1999998093
524.0,2018.0,9.0,17.0,18.0,0.0,0.0,5.9000000954,536.0,169677.0,5.6999998093
525.0,2018.0,9.0,17.0,19.0,0.0,0.0,4.0999999046,543.0,144411.0,4.0
526.0,2018.0,9.0,17.0,20.0,0.0,0.0,4.3000001907,546.0,138292.0,4.0999999046
527.0,2018.0,9.0,17.0,21.0,0.0,0.0,4.0,554.0,133291.0,3.9000000954
528.0,2018.0,9.0,17.0,22.0,0.0,0.0,3.9000000954,558.0,132237.0,3.5
529.0,2018.0,9.0,17.0,23.0,0.0,0.0,3.5,553.0,125992.0,4.1999998093
530.0,2018.0,9.0,18.0,0.0,0.0,0.0,3.0,529.0,118886.0,4.3000001907
531.0,2018.0,9.0,18.0,1.0,0.0,0.0,3.0999999046,538.0,129232.0,4.4000000954
532.0,2018.0,9.0,18.0,2.0,0.0,0.0,3.0999999046,539.0,136343.0,4.4000000954
533.0,2018.0,9.0,18.0,3.0,0.0,0.0,3.2999999523,537.0,160804.0,3.4000000954
534.0,2018.0,9.0,18.0,4.0,0.0,0.0,3.2999999523,528.0,140281.0,3.7000000477
535.0,2018.0,9.0,18.0,5.0,0.0,0.0,3.2000000477,534.0,134733.0,4.0999999046
536.0,2018.0,9.0,18.0,6.0,0.0,0.0,3.0,528.0,127425.0,3.9000000954
537.0,2018.0,9.0,18.0,7.0,0.0,0.0,2.7000000477,539.0,121027.0,3.9000000954
538.0,2018.0,9.0,18.0,8.0,0.0,0.0,2.7000000477,539.0,116315.0,3.5999999046
539.0,2018.0,9.0,18.0,9.0,0.0,0.0,2.9000000954,515.0,113019.0,3.2000000477
540.0,2018.0,9.0,18.0,10.0,0.0,0.0,3.0,497.0,102999.0,3.4000000954
541.0,2018.0,9.0,18.0,11.0,0.0,0.0,3.0999999046,487.0,92959.0,4.0
542.0,2018.0,9.0,18.0,12.0,0.0,0.0,2.9000000954,483.0,85153.0,4.6999998093
543.0,2018.0,9.0,18.0,13.0,0.0,0.0,3.2000000477,484.0,90719.0,4.0999999046
544.0,2018.0,9.0,18.0,14.0,0.0,0.0,3.7000000477,478.0,109358.0,3.4000000954
545.0,2018.0,9.0,18.0,15.0,0.0,0.0,3.5,486.0,90306.0,4.4000000954
546.0,2018.0,9.0,18.0,16.0,0.0,0.0,3.9000000954,488.0,96787.0,3.9000000954
547.0,2018.0,9.0,18.0,17.0,0.0,0.0,3.0999999046,497.0,87371.0,4.5
548.0,2018.0,9.0,18.0,18.0,0.0,0.0,3.2999999523,498.0,96464.0,4.0999999046
549.0,2018.0,9.0,18.0,19.0,0.0,0.0,3.5,495.0,96976.0,4.0999999046
550.0,2018.0,9.0,18.0,20.0,0.0,0.0,3.7999999523,493.0,96109.0,3.9000000954
551.0,2018.0,9.0,18.0,21.0,0.0,0.0,3.7000000477,484.0,98677.0,4.0999999046
552.0,2018.0,9.0,18.0,22.0,0.0,0.0,3.7999999523,474.0,97577.0,3.7999999523
553.0,2018.0,9.0,18.0,23.0,0.0,0.0,3.9000000954,484.0,78166.0,4.0
554.0,2018.0,9.0,19.0,0.0,0.0,0.0,3.7000000477,484.0,75304.0,4.1999998093
555.0,2018.0,9.0,19.0,1.0,0.0,0.0,3.7999999523,474.0,73252.0,4.5
556.0,2018.0,9.0,19.0,2.0,0.0,0.0,3.2999999523,472.0,71810.0,4.4000000954
557.0,2018.0,9.0,19.0,3.0,0.0,0.0,3.0,458.0,74645.0,4.0
558.0,2018.0,9.0,19.0,4.0,0.0,0.0,2.9000000954,457.0,77826.0,3.7000000477
559.0,2018.0,9.0,19.0,5.0,0.0,0.0,2.9000000954,468.0,88104.0,2.5999999046
560.0,2018.0,9.0,19.0,6.0,0.0,0.0,2.5999999046,454.0,64200.0,3.2999999523
561.0,2018.0,9.0,19.0,7.0,0.0,0.0,2.4000000954,450.0,52098.0,3.2999999523
562.0,2018.0,9.0,19.0,8.0,0.0,0.0,2.2999999523,451.0,48944.0,3.5
563.0,2018.0,9.0,19.0,9.0,0.0,0.0,2.5,446.0,51618.0,3.7000000477
564.0,2018.0,9.0,19.0,10.0,0.0,0.0,2.5999999046,440.0,49031.0,3.9000000954
565.0,2018.0,9.0,19.0,11.0,0.0,0.0,2.5999999046,438.0,52049.0,4.1999998093
566.0,2018.0,9.0,19.0,12.0,0.0,0.0,2.7000000477,437.0,52663.0,4.3000001907
567.0,2018.0,9.0,19.0,13.0,0.0,0.0,2.5999999046,435.0,46292.0,4.0999999046
568.0,2018.0,9.0,19.0,14.0,0.0,0.0,2.9000000954,429.0,49227.0,4.1999998093
569.0,2018.0,9.0,19.0,15.0,0.0,0.0,3.0,429.0,49238.0,3.9000000954
570.0,2018.0,9.0,19.0,16.0,0.0,0.0,3.5999999046,418.0,62963.0,2.9000000954
571.0,2018.0,9.0,19.0,17.0,0.0,0.0,3.5,419.0,61531.0,2.9000000954
572.0,2018.0,9.0,19.0,18.0,0.0,0.0,3.2999999523,410.0,53579.0,3.2999999523
573.0,2018.0,9.0,19.0,19.0,0.0,0.0,3.0999999046,402.0,42132.0,3.5
574.0,2018.0,9.0,19.0,20.0,0.0,0.0,3.2999999523,402.0,54697.0,3.5999999046
575.0,2018.0,9.0,19.0,21.0,0.0,0.0,3.4000000954,399.0,52152.0,3.2999999523
576.0,2018.0,9.0,19.0,22.0,0.0,0.0,3.9000000954,395.0,59825.0,3.0999999046
577.0,2018.0,9.0,19.0,23.0,0.0,0.0,3.7000000477,398.0,57776.0,4.0
578.0,2018.0,9.0,20.0,0.0,0.0,0.0,4.0999999046,396.0,65404.0,3.9000000954
579.0,2018.0,9.0,20.0,1.0,0.0,0.0,2.5,402.0,58091.0,4.5
580.0,2018.0,9.0,20.0,2.0,0.0,0.0,2.2999999523,399.0,47928.0,4.3000001907
581.0,2018.0,9.0,20.0,3.0,0.0,0.0,2.5999999046,393.0,57282.0,3.9000000954
582.0,2018.0,9.0,20.0,4.0,0.0,0.0,3.2999999523,385.0,64853.0,2.9000000954
583.0,2018.0,9.0,20.0,5.0,0.0,0.0,3.0999999046,389.0,63128.0,2.5
584.0,2018.0,9.0,20.0,6.0,0.0,0.0,2.7999999523,379.0,62548.0,2.5999999046
585.0,2018.0,9.0,20.0,7.0,0.0,0.0,2.4000000954,377.0,45862.0,2.9000000954
586.0,2018.0,9.0,20.0,8.0,0.0,0.0,2.5,378.0,45891.0,2.9000000954
587.0,2018.0,9.0,20.0,9.0,0.0,0.0,3.0999999046,377.0,43693.0,2.5999999046
588.0,2018.0,9.0,20.0,10.0,0.0,0.0,3.2999999523,373.0,41014.0,2.5999999046
589.0,2018.0,9.0,20.0,11.0,0.0,0.0,3.7999999523,364.0,41422.0,2.5
590.0,2018.0,9.0,20.0,12.0,0.0,0.0,3.5999999046,365.0,33796.0,3.4000000954
591.0,2018.0,9.0,20.0,13.0,0.0,0.0,4.0999999046,365.0,33041.0,3.7000000477
592.0,2018.0,9.0,20.0,14.0,0.0,0.0,4.5,361.0,34725.0,3.9000000954
593.0,2018.0,9.0,20.0,15.0,0.0,0.0,4.5999999046,356.0,31130.0,3.5999999046
594.0,2018.0,9.0,20.0,16.0,0.0,0.0,4.5999999046,353.0,31250.0,3.0
595.0,2018.0,9.0,20.0,17.0,0.0,0.0,4.0999999046,346.0,28658.0,2.9000000954
596.0,2018.0,9.0,20.0,18.0,0.0,0.0,4.0,345.0,31682.0,2.7999999523
597.0,2018.0,9.0,20.0,19.0,0.0,0.0,4.5999999046,349.0,34892.0,2.2999999523
598.0,2018.0,9.0,20.0,20.0,0.0,0.0,3.0,343.0,39610.0,3.0
599.0,2018.0,9.0,20.0,21.0,0.0,0.0,3.7000000477,335.0,30459.0,2.5999999046
600.0,2018.0,9.0,20.0,22.0,0.0,0.0,4.1999998093,336.0,21110.0,2.5
601.0,2018.0,9.0,20.0,23.0,0.0,0.0,4.3000001907,332.0,23579.0,2.4000000954
602.0,2018.0,9.0,21.0,0.0,0.0,0.0,4.5999999046,327.0,23595.0,2.2000000477
603.0,2018.0,9.0,21.0,1.0,0.0,0.0,4.3000001907,325.0,24163.0,2.0999999046
604.0,2018.0,9.0,21.0,2.0,0.0,0.0,3.9000000954,323.0,23865.0,1.8999999762
605.0,2018.0,9.0,21.0,3.0,0.0,0.0,4.0999999046,327.0,22464.0,2.2999999523
606.0,2018.0,9.0,21.0,4.0,0.0,0.0,4.8000001907,322.0,24695.0,2.4000000954
607.0,2018.0,9.0,21.0,5.0,0.0,0.0,4.6999998093,324.0,28811.0,2.7000000477
608.0,2018.0,9.0,21.0,6.0,0.0,0.0,4.3000001907,332.0,27768.0,3.2999999523
609.0,2018.0,9.0,21.0,7.0,0.0,0.0,4.5999999046,338.0,20209.0,3.5
610.0,2018.0,9.0,21.0,8.0,0.0,0.0,6.1999998093,339.0,22039.0,3.0
611.0,2018.0,9.0,21.0,9.0,0.0,0.0,6.5,334.0,22263.0,3.0
612.0,2018.0,9.0,21.0,10.0,0.0,0.0,6.8000001907,331.0,20162.0,2.7999999523
613.0,2018.0,9.0,21.0,11.0,0.0,0.0,6.9000000954,336.0,20537.0,2.9000000954
614.0,2018.0,9.0,21.0,12.0,0.0,0.0,5.0999999046,335.0,27462.0,2.9000000954
615.0,2018.0,9.0,21.0,13.0,0.0,0.0,5.4000000954,335.0,31051.0,2.7999999523
616.0,2018.0,9.0,21.0,14.0,0.0,0.0,6.0,339.0,41758.0,2.2999999523
617.0,2018.0,9.0,21.0,15.0,0.0,0.0,7.5999999046,348.0,46603.0,3.7000000477
618.0,2018.0,9.0,21.0,16.0,0.0,0.0,10.899999619,362.0,56377.0,4.4000000954
619.0,2018.0,9.0,21.0,17.0,0.0,0.0,12.199999809,369.0,58938.0,4.5
620.0,2018.0,9.0,21.0,18.0,0.0,0.0,11.5,368.0,54629.0,5.5999999046
621.0,2018.0,9.0,21.0,19.0,0.0,0.0,15.699999809,370.0,40813.0,5.4000000954
622.0,2018.0,9.0,21.0,20.0,0.0,0.0,20.100000381,370.0,26662.0,5.6999998093
623.0,2018.0,9.0,21.0,21.0,0.0,0.0,20.5,369.0,21586.0,6.8000001907
624.0,2018.0,9.0,21.0,22.0,0.0,0.0,23.299999237,370.0,18249.0,8.0
625.0,2018.0,9.0,21.0,23.0,0.0,0.0,24.600000381,365.0,26111.0,8.0
626.0,2018.0,9.0,22.0,0.0,0.0,0.0,10.899999619,386.0,104710.0,8.6999998093
627.0,2018.0,9.0,22.0,1.0,0.0,0.0,9.6999998093,391.0,93867.0,9.1000003815
628.0,2018.0,9.0,22.0,2.0,0.0,0.0,9.8999996185,383.0,84349.0,9.1999998093
629.0,2018.0,9.0,22.0,3.0,0.0,0.0,9.1000003815,379.0,114298.0,8.1999998093
630.0,2018.0,9.0,22.0,4.0,0.0,0.0,12.5,381.0,62673.0,8.6999998093
631.0,2018.0,9.0,22.0,5.0,0.0,0.0,11.199999809,364.0,79843.0,8.3000001907
632.0,2018.0,9.0,22.0,6.0,0.0,0.0,10.399999619,373.0,93077.0,8.3000001907
633.0,2018.0,9.0,22.0,7.0,0.0,0.0,7.9000000954,377.0,114531.0,8.8999996185
634.0,2018.0,9.0,22.0,8.0,0.0,0.0,8.3999996185,389.0,137945.0,8.1000003815
635.0,2018.0,9.0,22.0,9.0,0.0,0.0,7.0999999046,417.0,111236.0,8.8000001907
636.0,2018.0,9.0,22.0,10.0,0.0,0.0,6.6999998093,434.0,103372.0,9.0
637.0,2018.0,9.0,22.0,11.0,0.0,0.0,4.4000000954,461.0,125699.0,10.100000381
638.0,2018.0,9.0,22.0,12.0,0.0,0.0,3.7999999523,471.0,117343.0,9.8000001907
639.0,2018.0,9.0,22.0,13.0,0.0,0.0,2.9000000954,488.0,93783.0,9.8000001907
640.0,2018.0,9.0,22.0,14.0,0.0,0.0,4.5999999046,501.0,156183.0,7.9000000954
641.0,2018.0,9.0,22.0,15.0,0.0,0.0,5.8000001907,533.0,224499.0,6.1999998093
642.0,2018.0,9.0,22.0,16.0,0.0,0.0,5.0,545.0,244035.0,6.4000000954
643.0,2018.0,9.0,22.0,17.0,0.0,0.0,4.9000000954,557.0,257005.0,5.9000000954
644.0,2018.0,9.0,22.0,18.0,0.0,0.0,4.9000000954,559.0,277510.0,5.3000001907
645.0,2018.0,9.0,22.0,19.0,0.0,0.0,5.5,553.0,264294.0,5.9000000954
646.0,2018.0,9.0,22.0,20.0,0.0,0.0,6.0999999046,549.0,270708.0,3.9000000954
647.0,2018.0,9.0,22.0,21.0,0.0,0.0,5.8000001907,544.0,264706.0,4.1999998093
648.0,2018.0,9.0,22.0,22.0,0.0,0.0,5.6999998093,529.0,214772.0,5.6999998093
649.0,2018.0,9.0,22.0,23.0,0.0,0.0,5.0,491.0,137008.0,6.6999998093
650.0,2018.0,9.0,23.0,0.0,0.0,0.0,5.1999998093,494.0,140818.0,6.3000001907
651.0,2018.0,9.0,23.0,1.0,0.0,0.0,5.0,477.0,123254.0,5.5
652.0,2018.0,9.0,23.0,2.0,0.0,0.0,5.8000001907,454.0,104986.0,5.6999998093
653.0,2018.0,9.0,23.0,3.0,0.0,0.0,6.9000000954,451.0,88577.0,5.4000000954
654.0,2018.0,9.0,23.0,4.0,0.0,0.0,6.0,453.0,72679.0,5.1999998093
655.0,2018.0,9.0,23.0,5.0,0.0,0.0,4.9000000954,442.0,48058.0,5.1999998093
656.0,2018.0,9.0,23.0,6.0,0.0,0.0,4.0999999046,445.0,23743.0,6.0999999046
657.0,2018.0,9.0,23.0,7.0,0.0,0.0,4.0,449.0,15018.0,6.0
658.0,2018.0,9.0,23.0,8.0,0.0,0.0,3.7999999523,442.0,29578.0,5.3000001907
659.0,2018.0,9.0,23.0,9.0,0.0,0.0,3.5999999046,450.0,18756.0,5.1999998093
660.0,2018.0,9.0,23.0,10.0,0.0,0.0,4.0,456.0,54858.0,6.1999998093
661.0,2018.0,9.0,23.0,11.0,0.0,0.0,3.9000000954,464.0,60278.0,7.5
662.0,2018.0,9.0,23.0,12.0,0.0,0.0,4.8000001907,459.0,57532.0,8.1999998093
663.0,2018.0,9.0,23.0,13.0,0.0,0.0,5.8000001907,454.0,18265.0,9.0
664.0,2018.0,9.0,23.0,14.0,0.0,0.0,5.9000000954,448.0,22893.0,9.6000003815
665.0,2018.0,9.0,23.0,15.0,0.0,0.0,6.5,454.0,31231.0,9.0
666.0,2018.0,9.0,23.0,16.0,0.0,0.0,9.6999998093,445.0,28877.0,8.3000001907
667.0,2018.0,9.0,23.0,17.0,0.0,0.0,9.5,433.0,31778.0,7.9000000954
668.0,2018.0,9.0,23.0,18.0,0.0,0.0,9.3000001907,427.0,37458.0,7.5
669.0,2018.0,9.0,23.0,19.0,0.0,0.0,4.5999999046,439.0,33030.0,7.5999999046
670.0,2018.0,9.0,23.0,20.0,0.0,0.0,3.9000000954,442.0,15495.0,7.8000001907
671.0,2018.0,9.0,23.0,21.0,0.0,0.0,4.0,437.0,14761.0,7.5999999046
672.0,2018.0,9.0,23.0,22.0,0.0,0.0,3.9000000954,438.0,14794.0,7.6999998093
673.0,2018.0,9.0,23.0,23.0,0.0,0.0,3.7999999523,440.0,27968.0,7.6999998093
674.0,2018.0,9.0,24.0,0.0,0.0,0.0,8.5,454.0,79329.0,5.5
675.0,2018.0,9.0,24.0,1.0,0.0,0.0,13.699999809,467.0,85461.0,4.0999999046
676.0,2018.0,9.0,24.0,2.0,0.0,0.0,15.399999619,481.0,66610.0,2.9000000954
677.0,2018.0,9.0,24.0,3.0,0.0,0.0,13.0,478.0,67105.0,3.0
678.0,2018.0,9.0,24.0,4.0,0.0,0.0,11.399999619,478.0,76287.0,4.4000000954
679.0,2018.0,9.0,24.0,5.0,0.0,0.0,13.5,483.0,73770.0,3.5999999046
680.0,2018.0,9.0,24.0,6.0,0.0,0.0,11.800000191,476.0,83772.0,3.2000000477
681.0,2018.0,9.0,24.0,7.0,0.0,0.0,9.5,474.0,78892.0,3.9000000954
682.0,2018.0,9.0,24.0,8.0,0.0,0.0,7.4000000954,458.0,84102.0,4.9000000954
683.0,2018.0,9.0,24.0,9.0,0.0,0.0,5.1999998093,463.0,64575.0,5.9000000954
684.0,2018.0,9.0,24.0,10.0,0.0,0.0,9.6000003815,437.0,86401.0,2.7000000477
685.0,2018.0,9.0,24.0,11.0,0.0,0.0,7.8000001907,422.0,108913.0,2.5999999046
686.0,2018.0,9.0,24.0,12.0,0.0,0.0,7.1999998093,416.0,98310.0,4.9000000954
687.0,2018.0,9.0,24.0,13.0,0.0,0.0,-9.9999998482e30,419.0,84225.0,6.8000001907
688.0,2018.0,9.0,24.0,14.0,0.0,0.0,15.0,437.0,49031.0,2.0
689.0,2018.0,9.0,24.0,15.0,0.0,0.0,14.199999809,438.0,39535.0,3.4000000954
690.0,2018.0,9.0,24.0,16.0,0.0,0.0,11.600000381,441.0,47890.0,3.5
691.0,2018.0,9.0,24.0,17.0,0.0,0.0,9.1999998093,439.0,57766.0,3.5
692.0,2018.0,9.0,24.0,18.0,0.0,0.0,7.0,428.0,72407.0,4.4000000954
693.0,2018.0,9.0,24.0,19.0,0.0,0.0,6.6999998093,429.0,62255.0,5.0999999046
694.0,2018.0,9.0,24.0,20.0,0.0,0.0,7.5,426.0,62837.0,4.5999999046
695.0,2018.0,9.0,24.0,21.0,0.0,0.0,6.5,428.0,56602.0,4.8000001907
696.0,2018.0,9.0,24.0,22.0,0.0,0.0,5.3000001907,416.0,43593.0,5.1999998093
697.0,2018.0,9.0,24.0,23.0,0.0,0.0,15.300000191,431.0,41339.0,2.5
698.0,2018.0,9.0,25.0,0.0,0.0,0.0,18.299999237,430.0,37976.0,2.7000000477
699.0,2018.0,9.0,25.0,1.0,0.0,0.0,18.799999237,431.0,34477.0,2.9000000954
700.0,2018.0,9.0,25.0,2.0,0.0,0.0,18.799999237,433.0,32325.0,1.7999999523
701.0,2018.0,9.0,25.0,3.0,0.0,0.0,20.5,428.0,34546.0,2.2999999523
702.0,2018.0,9.0,25.0,4.0,0.0,0.0,19.600000381,425.0,42132.0,3.0999999046
703.0,2018.0,9.0,25.0,5.0,0.0,0.0,15.5,426.0,47700.0,4.0999999046
704.0,2018.0,9.0,25.0,6.0,0.0,0.0,14.0,429.0,43018.0,4.5999999046
705.0,2018.0,9.0,25.0,7.0,0.0,0.0,16.100000381,438.0,46033.0,3.7000000477
706.0,2018.0,9.0,25.0,8.0,0.0,0.0,14.800000191,434.0,54716.0,4.0999999046
707.0,2018.0,9.0,25.0,9.0,0.0,0.0,16.200000763,432.0,63873.0,4.1999998093
708.0,2018.0,9.0,25.0,10.0,0.0,0.0,17.100000381,428.0,70750.0,4.6999998093
709.0,2018.0,9.0,25.0,11.0,0.0,0.0,14.5,414.0,64073.0,6.1999998093
710.0,2018.0,9.0,25.0,12.0,0.0,0.0,21.899999619,418.0,42873.0,3.0
711.0,2018.0,9.0,25.0,13.0,0.0,0.0,20.700000763,418.0,53800.0,2.2000000477
712.0,2018.0,9.0,25.0,14.0,0.0,0.0,14.800000191,424.0,74677.0,5.0999999046
713.0,2018.0,9.0,25.0,15.0,0.0,0.0,10.5,421.0,86677.0,6.8000001907
714.0,2018.0,9.0,25.0,16.0,0.0,0.0,7.1999998093,413.0,74345.0,7.0999999046
715.0,2018.0,9.0,25.0,17.0,0.0,0.0,7.1999998093,405.0,65772.0,6.8000001907
716.0,2018.0,9.0,25.0,18.0,0.0,0.0,8.1999998093,413.0,66736.0,6.5999999046
717.0,2018.0,9.0,25.0,19.0,0.0,0.0,7.0,416.0,80272.0,6.4000000954
718.0,2018.0,9.0,25.0,20.0,0.0,0.0,6.5,414.0,84677.0,6.5999999046
719.0,2018.0,9.0,25.0,21.0,0.0,0.0,6.1999998093,413.0,77617.0,6.5999999046
720.0,2018.0,9.0,25.0,22.0,0.0,0.0,6.1999998093,415.0,86027.0,6.1999998093
